-3.283e-2, 0.333
-8.774e-3, 0.333
1.528e-2, 0.333
3.925e-2, 0.325
6.33e-2, 0.325
8.735e-2, 0.325
0.111, 0.325
0.135, 0.316
0.159, 0.316
0.183, 0.316
0.208, 0.316
0.232, 0.316
0.256, 0.316
0.28, 0.308
0.304, 0.308
0.328, 0.308
0.351, 0.3
0.376, 0.3
0.376, 0.291
0.4, 0.291
0.424, 0.291
0.448, 0.283
0.472, 0.283
0.496, 0.283
0.52, 0.275
0.544, 0.275
0.568, 0.275
0.592, 0.275
0.616, 0.275
0.64, 0.275
0.664, 0.267
0.688, 0.267
0.712, 0.267
0.736, 0.267
0.76, 0.267
0.784, 0.258
0.808, 0.258
0.831, 0.258
0.855, 0.258
0.88, 0.258
0.904, 0.258
0.928, 0.258
0.952, 0.258
0.976, 0.258
1.001, 0.258
1.025, 0.258
1.049, 0.258
1.073, 0.258
1.097, 0.258
1.121, 0.258
1.145, 0.258
1.169, 0.258
1.193, 0.258
1.217, 0.267
1.241, 0.267
1.265, 0.267
1.289, 0.275
1.313, 0.275
1.338, 0.275
1.362, 0.283
1.386, 0.283
1.41, 0.291
1.434, 0.291
1.458, 0.3
1.482, 0.3
1.506, 0.308
1.53, 0.308
1.554, 0.316
1.577, 0.316
1.603, 0.324
1.627, 0.324
1.651, 0.324
1.675, 0.324
1.698, 0.333
1.722, 0.333
1.746, 0.333
1.771, 0.333
1.795, 0.333
1.819, 0.333
1.843, 0.333
1.867, 0.333
1.891, 0.341
1.915, 0.341
1.939, 0.341
1.964, 0.341
1.988, 0.349
2.012, 0.349
2.036, 0.349
2.06, 0.349
2.084, 0.349
2.108, 0.349
2.132, 0.349
2.156, 0.349
2.18, 0.349
2.204, 0.349
2.228, 0.349
2.252, 0.349
2.276, 0.349
2.3, 0.349
2.324, 0.341
2.347, 0.333
2.371, 0.333
2.396, 0.324
2.42, 0.316
2.444, 0.308
2.468, 0.308
2.492, 0.3
2.516, 0.291
2.54, 0.283
2.564, 0.283
2.588, 0.275
2.612, 0.275
2.636, 0.275
2.66, 0.267
2.684, 0.267
2.708, 0.258
2.732, 0.258
2.756, 0.25
2.78, 0.25
2.804, 0.242
2.827, 0.242
2.851, 0.233
2.876, 0.233
2.9, 0.233
2.925, 0.233
2.948, 0.233
2.972, 0.225
2.996, 0.225
3.021, 0.225
3.045, 0.225
3.069, 0.225
3.093, 0.225
3.117, 0.225
3.141, 0.225
3.165, 0.225
3.189, 0.217
3.213, 0.217
3.237, 0.217
3.261, 0.217
3.285, 0.217
3.309, 0.209
3.333, 0.209
3.357, 0.209
3.381, 0.209
3.405, 0.209
3.429, 0.209
3.453, 0.2
3.476, 0.2
3.501, 0.2
3.525, 0.2
3.55, 0.2
3.573, 0.2
3.597, 0.2
3.621, 0.192
3.646, 0.192
3.67, 0.192
3.694, 0.192
3.718, 0.192
3.742, 0.192
3.766, 0.192
3.79, 0.192
3.814, 0.2
3.838, 0.2
3.862, 0.209
3.886, 0.209
3.91, 0.209
3.935, 0.217
3.959, 0.217
3.983, 0.225
4.007, 0.225
4.031, 0.233
4.055, 0.233
4.079, 0.233
4.103, 0.242
4.127, 0.242
4.151, 0.242
4.175, 0.25
4.199, 0.25
4.224, 0.258
4.248, 0.258
4.272, 0.258
4.296, 0.266
4.32, 0.266
4.343, 0.275
4.367, 0.275
4.392, 0.275
4.416, 0.283
4.44, 0.283
4.464, 0.291
4.488, 0.291
4.512, 0.291
4.537, 0.3
4.561, 0.3
4.585, 0.3
4.609, 0.308
4.633, 0.308
4.657, 0.316
4.681, 0.316
4.705, 0.324
4.729, 0.324
4.753, 0.324
4.777, 0.333
4.801, 0.333
4.826, 0.333
4.85, 0.341
4.874, 0.341
4.898, 0.341
4.922, 0.349
4.946, 0.349
4.97, 0.357
4.994, 0.357
5.018, 0.366
5.042, 0.366
5.066, 0.366
5.091, 0.374
5.115, 0.374
5.139, 0.374
5.163, 0.382
5.187, 0.382
5.211, 0.39
5.234, 0.39
5.259, 0.39
5.283, 0.399
5.307, 0.399
5.331, 0.407
5.355, 0.407
5.379, 0.407
5.404, 0.415
5.428, 0.415
5.452, 0.424
5.476, 0.424
5.5, 0.424
5.524, 0.432
5.548, 0.432
5.572, 0.432
5.596, 0.44
5.62, 0.44
5.644, 0.448
5.668, 0.448
5.693, 0.457
5.717, 0.457
5.741, 0.457
5.765, 0.465
5.789, 0.465
5.813, 0.472
5.813, 0.48
5.837, 0.48
5.837, 0.49
5.861, 0.498
5.861, 0.506
5.886, 0.514
5.91, 0.523
5.91, 0.531
5.934, 0.539
5.934, 0.548
5.958, 0.556
5.958, 0.564
5.958, 0.572
5.958, 0.581
5.982, 0.581
5.983, 0.589
5.983, 0.597
5.983, 0.605
5.983, 0.613
6.007, 0.621
6.007, 0.63
6.007, 0.638
6.031, 0.647
6.031, 0.655
6.031, 0.663
6.031, 0.672
6.056, 0.68
6.056, 0.688
6.056, 0.696
6.08, 0.705
6.08, 0.713
6.08, 0.721
6.08, 0.729
6.104, 0.738
6.104, 0.746
6.104, 0.754
6.129, 0.763
6.129, 0.771
6.129, 0.779
6.153, 0.787
